"topicnumber","topic_label","median5","LCI5","UCI5","mode","LCI6","median6","UCI6","LCI7","median7","UCI7"
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
1,"agricultural pest control",0.563203005216858,0.396681198914814,0.727079604361694,"BMR",NA,NA,NA,-0.0195729477589012,-0.0146481759892825,-0.00953717838832737
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
2,"agriculture",0.579023118951747,0.327577754460761,0.831210987299168,"UMR",NA,NA,NA,-0.00596023478304761,-0.00288167248530755,9.95101139403214e-07
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
3,"alpine plant ecology",0.882121881516141,0.739458973251835,1.02424856530805,"URW",-0.0715578403574454,-0.0227012995570907,0.0284270459083108,NA,NA,NA
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
4,"amphibians",0.461819859094832,0.234936873030301,0.67637175779364,"BMR",NA,NA,NA,-0.0126861265288206,-0.00899136538496386,-0.0055311647250838
